INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20120315,497.200012,497.200012,497.200012,497.200012,1000,497200,2,497.200012,497200.01,1000,2,49560,100,1,1.6,0.32,495.600006,0,null,null,0,0,0,0
0,20120319,500,500,500,500,100,50000,3,500,0,0,0,50000,100,3,-0.7,-0.14,500.700012,0,null,null,0,0,0,0
0,20120322,510,510,510,510,2000,1020000,3,510,0,0,0,1020000,2000,3,0,0,510,0,null,null,0,0,0,0
0,20120404,600,600,590,595,82350,4.90E+07,31,595.06,4612979.3,7717,23,4.44E+07,74633,8,11.7,2,585.29999,0,null,null,0,0,0,0
0,20120405,590,600,590,599,13379,8011481.5,26,598.81,7300067.5,12188,19,711414,1191,7,4,0.67,595,0,null,null,0,0,0,0
0,20120409,599,600,590,594.20001,11482,6833260,12,595.13001,752160,1260,7,6081100,10222,5,-4,-0.67,599,0,null,null,0,0,0,0
0,20120410,594.20001,598,594.20001,597,15345,9168165,7,597.46997,2837065.4,4745,3,6331100.05,10600,4,3.8,0.64,594.20001,0,null,null,0,0,0,0
0,20120411,598,600,595,599.40002,3368,2020446,6,599.89002,1981176,3302,5,39270,66,1,-2,-0.34,597,0,null,null,0,0,0,0
0,20120416,592.09998,592.09998,592.09998,592.09998,236,139735.59,4,592.09998,0,0,0,139735.59,236,4,-7.3,-1.22,599.40002,0,null,null,0,0,0,0
0,20120417,592,600,592,599.79999,40510,2.43E+07,18,599.75,2.39E+07,39924,14,348461.99,586,4,3,0.51,592.09998,0,null,null,0,0,0,0
0,20120418,600,650,599,605.5,4145,2492100,21,601.22998,2228150,3705,18,29950,50,2,50.2,8.37,599.79999,0,null,null,0,0,0,0
0,20120419,600,720,600,699.59998,9797,6636033,115,677.34998,5154623.94,7629,79,1481409,2168,36,93.5,15.44,605.5,0,null,null,0,0,0,0
0,20120420,694.90002,695,650,650.40002,3584,2407665.5,23,671.78003,362980.3,537,6,2044685.3,3047,17,-49.6,-7.09,699.59998,0,null,null,0,0,0,0
0,20120423,625.09998,669.90002,625.09998,660.40002,90,59252.2,11,658.35999,2664.7,4,2,56587.5,86,9,9.7,1.49,650.40002,0,null,null,0,0,0,0
0,20120424,660.20001,685,660.20001,682.09998,110,72806.9,6,661.88001,70130,106,2,2676.9,4,4,24.6,3.73,660.40002,0,null,null,0,0,0,0
0,20120425,690,690,681,684.20001,3589,2460006,22,685.42999,602334,877,13,1857672,2712,9,-1.1,-0.16,682.09998,0,null,null,0,0,0,0
0,20120426,681,700,680,696.90002,8457,5883399,49,695.67999,3810151.8,5466,39,2073247,2991,10,15.8,2.31,684.20001,0,null,null,0,0,0,0
0,20120427,699.90002,699.90002,690,690,1033,713064,17,690.28003,20994,30,6,692070,1003,11,-6.9,-0.99,696.90002,0,null,null,0,0,0,0
0,20120430,690,698,690,693.70001,2017,1394051,17,691.15002,8361,12,2,1385690,2005,15,3,0.43,690,0,null,null,0,0,0,0
0,20120502,690,690,690,690,300,207000,4,690,0,0,0,207000,300,4,-3.7,-0.53,693.70001,0,null,null,0,0,0,0
0,20120503,698,700,693,699.5,17915,1.25E+07,26,699.48999,0,0,0,0,0,0,9,1.3,690,0,null,null,0,0,0,0
0,20120504,689.90002,690.29999,689.90002,690,7101,4899700,7,690,3450000,5000,1,1449699.8,2101,6,-9.5,-1.36,699.5,0,null,null,0,0,0,0
0,20120508,697,699,680.09998,699,9290,6482653.5,24,697.81,6218426.01,8906,21,264227.4,384,3,9,1.3,690,1,null,null,0,0,0,0
0,20120509,691,691,685,685.5,557,383132,10,687.84998,69100,100,1,314032,457,9,-13,-1.86,699,0,null,null,0,0,0,0
0,20120510,690,695,686,690,20996,1.45E+07,9,689.98999,1.42E+07,20638,4,246750,358,5,4.5,0.66,685.5,0,null,null,0,0,0,0
0,20120511,695,695,690,692.59998,942,650033.5,12,690.06,10403,15,4,639630.5,927,8,4,0.58,690,0,null,null,0,0,0,0
0,20120514,692.59998,699,692.59998,699,8131,5660132.5,14,696.12,761864.7,1093,10,4898267.8,7038,4,6.4,0.92,692.59998,0,null,null,0,0,0,0
0,20120515,691.09998,698,691,694.40002,580,402613.91,12,694.15997,371518.6,535,7,31095.3,45,5,-1,-0.14,699,0,null,null,0,0,0,0
0,20120516,695,695,695,695,48,33360,1,695,33360,48,1,0,0,0,0.6,0.09,694.40002,0,null,null,0,0,0,0
0,20120517,695,730,695,715,989,689673,9,697.34003,689673,989,9,0,0,0,20,2.88,695,0,null,null,0,0,0,0
0,20120518,700,714,700,702.70001,5315,3723979,20,700.65002,468760,665,5,3255219,4650,15,-1,-0.14,715,0,null,null,0,0,0,0
0,20120521,700,700,700,700,7955,5568500,8,700,371000,530,3,5197500,7425,5,-2.7,-0.38,702.70001,0,null,null,0,0,0,0
0,20120522,695,699.90002,685,686.09998,2890,2006979.62,12,694.46002,2799.6,4,1,2004180,2886,11,-0.1,-0.01,700,0,null,null,0,0,0,0
0,20120523,686,686,665,670,6862,4608469,26,671.59003,1176850,1756,4,3431619,5106,22,-16.1,-2.35,686.09998,0,null,null,0,0,0,0
0,20120524,675,675,670,671,943,634425.62,10,672.77002,158727.6,236,4,475698,707,6,1,0.15,670,0,null,null,0,0,0,0
0,20120525,671,688,671,683.79999,8,5470,3,683.75,4128,6,1,1342,2,2,17,2.53,671,0,null,null,0,0,0,0
0,20120528,680,685,680,681.20001,1053,716556,5,680.48999,2055,3,1,714501,1050,4,1.2,0.18,683.79999,0,null,null,0,0,0,0
0,20120529,681.90002,681.90002,660,679,4573,3056280.5,24,668.33002,593958,892,9,2462322.6,3681,15,-2.2,-0.32,681.20001,0,null,null,0,0,0,0
0,20120531,679,680,662,676.90002,5116,3459185,31,676.15002,2945931.9,4349,25,513253,767,6,1,0.15,679,0,null,null,0,0,0,0
0,20120601,676,679.90002,658,676,30783,2.08E+07,13,674.90002,1.96E+07,28975,9,1189664,1808,4,3,0.44,676.90002,0,null,null,0,0,0,0
0,20120605,670,670,660.09998,660.09998,20,13301.2,3,665.06,0,0,0,13301.2,20,3,-15.9,-2.35,676,0,null,null,0,0,0,0
0,20120606,660.09998,665,657,660,670,442219.19,10,660.03003,205920,312,3,236299.2,358,7,-0.1,-0.02,660.09998,0,null,null,0,0,0,0
0,20120607,660,660,655,659,1658,1094167,10,659.92999,1081067,1638,9,13100,20,1,-1,-0.15,660,0,null,null,0,0,0,0
0,20120608,659,659,659,659,2,1318,1,659,1318,2,1,0,0,0,0,0,659,0,null,null,0,0,0,0
0,20120611,655,655,655,655,185,121175,4,655,0,0,0,121175,185,4,-4,-0.61,659,0,null,null,0,0,0,0
0,20120612,658,658,650,650,124,80882,9,652.27002,2632,4,2,78250,120,7,-5,-0.76,655,0,null,null,0,0,0,0
0,20120613,657.29999,657.29999,650,656.90002,280,183832,9,656.53998,158337.3,241,2,25494.7,39,7,1,0.15,650,0,null,null,0,0,0,0
0,20120614,657,657,653.5,655.70001,35,22983.5,4,656.66998,22330,34,0,653.5,1,0,-0.9,-0.14,656.90002,0,null,null,0,8.97E+07,0,0
0,20120615,656,670,656,659.90002,5235,3444928,24,658.06,3444928.01,5235,24,0,0,0,4.2,0.64,655.70001,0,null,null,0,0,0,0
0,20120618,655,660,655,655.09998,646,423685,6,655.85999,46510,71,2,377175,575,4,0.1,0.02,659.90002,0,null,null,0,0,0,0
0,20120619,657.29999,660,655,660,6043,3988186,19,659.96997,3045172.5,4614,12,943013.5,1429,7,4.9,0.75,655.09998,0,null,null,0,0,0,0
0,20120620,665,665,655,655.09998,2508,1642890,7,655.06,395770.01,604,5,1247120,1904,2,-5,-0.76,660,0,null,null,0,0,0,0
0,20120621,658,658,658,658,1,658,1,658,0,0,0,658,1,1,2.9,0.44,655.09998,0,null,null,0,0,0,0
0,20120622,655.09998,657,655,657,11374,7468306.5,7,656.60999,0,0,0,7468306.6,11374,7,-1,-0.15,658,0,null,null,0,0,0,0
0,20120625,657,657,620,650,18966,1.24E+07,14,655.31,8377407,12751,4,4051280,6215,10,0,0,657,0,null,null,0,0,0,0
0,20120626,658,660,657,658.29999,6613,4353054,13,658.26001,4353054,6613,13,0,0,0,8,1.23,650,0,null,null,0,0,0,0
0,20120627,658,680,658,668.59998,937,626446,2,668.57001,320446,487,1,306000,450,1,21.7,3.3,658.29999,0,null,null,0,0,0,0
0,20120628,658,670,658,658.09998,710,470871,8,663.20001,204340,305,3,266531,405,5,-10.6,-1.59,668.59998,0,null,null,658,0,651,669
0,20120629,651,670,651,669,247,164148,6,664.57001,124437,186,4,39711,61,2,10.9,1.66,658.09998,0,null,null,669,0,651,670
0,20120702,669,669,660,660,440,291300,4,662.04999,66900,100,1,224400,340,3,-9,-1.35,669,0,null,null,660,0,652,670
0,20120704,652.09998,670,652,670,291,189939,7,652.71002,7369,11,3,182570,280,4,10,1.52,660,0,null,null,670,0,652,670
0,20120705,669,695,653.09998,684.90002,265,180755.7,10,682.09998,180102.6,264,9,653.1,1,1,14.9,2.22,670,0,null,null,684.900024,0,652,685
0,20120706,660,684,660,683.20001,19,12749,4,671,6149,9,3,6600,10,1,-1.9,-0.28,684.90002,0,null,null,683,0,662,685
0,20120709,682,682,660,661.79999,233,154307,5,662.26001,17010,25,2,137297,208,3,-23.2,-3.4,683.20001,0,null,null,660,0,652.5,685
0,20120710,652.59998,679.90002,652.5,654.5,106,69491,9,655.58002,4057.5,6,2,65433.5,100,7,-3.8,-0.57,661.79999,0,null,null,658,0,652.5,679.900024
0,20120711,655,655,652.5,652.90002,4683,3066256.25,26,654.76001,2227655,3401,12,1166101.2,1782,15,0.5,0.08,654.5,0,null,null,655,0,652.200012,675
0,20120712,655,655,655,655,1341,878355,4,655,878355,1341,4,0,0,0,2.1,0.32,652.90002,0,null,null,655,0,652.200012,675
0,20120713,652.20001,665,652.20001,665,11,7199.8,3,654.53003,5217.6,8,1,1982.2,3,2,10,1.53,655,0,null,null,665,0,652,669
0,20120718,655,660,650.09998,653.09998,493,321975.81,8,653.09003,7915,12,3,314060.79,481,5,-9,-1.35,669,0,null,null,660,0,650,660
0,20120720,669.90002,675,668,670.5,46339,3.11E+07,33,670.14002,3.11E+07,46339,33,0,0,0,15,2.27,660,0,null,null,675,0,655,682.900024
0,20120724,670,671,670,670,24356,1.63E+07,15,670,1.27E+07,19023,8,3573110,5333,7,-0.5,-0.07,670.5,0,null,null,670,0,672.099976,682.900024
0,20120725,672.09998,680,670,680,3330,2231240.75,12,670.03998,7480,11,1,2223760.7,3319,11,10,1.49,670,0,null,null,680,0,655,680
0,20120726,675,675,675,675,10,6750,1,675,6750,10,1,2223760.7,3319,11,-5,-0.74,680,0,null,null,675,0,671,680
0,20120727,671,680,670,675,7069,4737101,15,670.12,1255728.92,1873,9,3481371.99,5196,6,5,0.74,675,0,null,null,680,0,670,680
0,20120731,695,695,680,695,13643,9478099,26,694.71997,9291452,13369,21,186647.3,274,5,15,2.21,680,0,null,null,695,0,683,699.900024
0,20120802,699.90002,700,691,695.40002,31481,2.19E+07,29,695.17999,1.34E+07,19263,22,8491455,12218,7,5,0.72,695,0,null,null,700,0,692,700
0,20120803,699.90002,700,699,699.90002,41949,2.94E+07,19,700,2.93E+07,41882,16,46835,67,3,4.5,0.65,695.40002,0,null,null,699.900024,0,691,699.900024
0,20120806,698.5,700,698,700,1638,1146510.75,11,699.95001,1146510.8,1638,11,0,0,0,0.1,0.01,699.90002,0,null,null,700,0,695,705
0,20120807,695.5,720,695.5,700.09998,28641,2.01E+07,16,700.07001,104134.9,146,6,1.99E+07,28495,10,0,0,700,0,null,null,700,0,690,710
0,20120808,700,700,690,699.09998,11,7690,2,699.09003,7000,10,1,690,1,1,-10.1,-1.44,700.09998,0,null,null,690,0,688.099976,690
0,20120809,688.09998,688.5,680,684.90002,5,3424.7,4,684.94,688.5,1,1,2736.2,4,3,-19.1,-2.73,699.09998,0,null,null,680,0,680.099976,685
0,20120810,684.90002,685,675,678.29999,4689,3188183,33,679.92999,2911819.8,4282,7,276363.1,407,26,-9.9,-1.45,684.90002,0,null,null,675,0,670,700
0,20120813,680,680,675,675,3639,2456406.5,8,675.02002,10878.3,16,2,2445528.3,3623,6,-3.3,-0.49,678.29999,0,null,null,675,0,670,685
0,20120814,675.09998,678,675,675.09998,6670,4502434,31,675.03003,40658.2,60,11,4461776,6610,20,3,0.44,675,0,null,null,678,0,674,680
0,20120815,680,684,676,680,32,21800,6,681.25,21124,31,5,676,1,1,8.9,1.32,675.09998,0,null,null,684,0,676.5,685
0,20120816,685,685,675,675,250,169078.7,14,676.31,23265.1,34,6,145813.6,216,8,-5,-0.74,680,0,null,null,675,0,675,690
0,20120817,680,680,675,675,5000,3375411.5,12,675.08002,852895.5,1263,7,2522516,3737,5,0,0,675,0,null,null,675,0,674,690
0,20120820,677,677,670,670.5,2396,1606529,10,670.5,182717,271,5,1423812,2125,5,-5,-0.74,675,0,null,null,670,0,655.299988,675
0,20120821,670.5,694,670.5,680,13262,9008174,13,679.25,6110694,9001,5,2897480.5,4261,8,23.5,3.5,670.5,0,null,null,694,0,672,694
0,20120822,694,694,694,694,1,694,1,694,694,1,1,0,0,0,14,2.06,680,0,null,null,694,0,676,694
0,20120823,694,694,690,690,138,95400,4,691.29999,95400,138,4,0,0,0,-4,-0.58,694,0,null,null,690,0,690,694
0,20120824,693,693,690,690,219,151123,8,690.06,141459,205,4,9664,14,4,0,0,690,0,null,null,690,0,685,690
0,20120827,690,690,675,690,7438,5112363,15,687.33002,4164130,6035,6,948233,1403,9,0,0,690,0,null,null,690,0,676,694
0,20120829,696,696,690,691,4055,2798030,4,690.02002,2798030,4055,4,0,0,0,5,0.72,690,0,null,null,695,0,680.099976,695
0,20120830,691,691,683,683.09998,1212,827912,5,683.09998,15142,22,4,812770,1190,1,-8,-1.16,691,0,null,null,683,0,684.400024,695
0,20120903,690,690,685,686.79999,3877,2674764.75,5,689.90997,2650789.8,3842,3,23975,35,2,5.9,0.86,683.09998,0,null,null,689,0,685,695
0,20120904,685.09998,700,685.09998,694.59998,6541,4544682.5,13,694.79999,4516591.8,6500,9,28090.8,41,4,13.2,1.92,686.79999,0,null,null,700,0,685.099976,700
0,20120905,690,700,690,696,5106,3533524.75,12,692.03003,1375854.9,1979,7,2157669.8,3127,5,0.4,0.06,694.59998,0,null,null,695,0,685.099976,699.900024
0,20120906,699.90002,699.90002,690,690.09998,1744,1203445.5,5,690.04999,3499.5,5,1,1199946,1739,4,-6,-0.86,696,0,null,null,690,0,691,699.900024
0,20120907,699.90002,700,695.09998,700,10051,7035470,17,699.97998,7020177.93,10029,14,15292.2,22,3,9.9,1.43,690.09998,0,null,null,700,0,685.099976,710
0,20120910,700,700,696.09998,699.70001,157,109884.2,11,699.90002,51800,74,6,58084.2,83,5,0,0,700,0,null,null,700,0,696,710
0,20120911,700,710,696.09998,700,3141,2197558,8,699.64002,1544150,2206,5,653407.99,935,3,10.3,1.47,699.70001,0,null,null,710,0,696,710
0,20120912,700,701.09998,700,700.5,7151,5006009,8,700.03998,1960000,2800,2,3046008.9,4351,6,0,0,700,0,null,null,700,0,696,710
0,20120913,700,700.20001,700,700,8925,6247507,15,700,0,0,0,6247507,8925,15,-0.5,-0.07,700.5,0,null,null,700,0,695,710
0,20120914,700,705,700,701.40002,1013,709764,8,700.65997,8460,12,2,701304,1001,6,5,0.71,700,0,null,null,705,0,695,710
0,20120917,710,710,701,702,4483,3147342.5,21,702.06,369046,520,13,2778296.5,3963,8,0.6,0.09,701.40002,0,null,null,702,0,701,710
0,20120918,702,709,700,705,1245,876692,8,704.16998,712090,1010,3,164602,235,5,7,1,702,0,null,null,709,0,704,710
0,20120919,704,709,704,709,71,50234,3,707.52002,47418,67,2,2816,4,1,4,0.57,705,0,null,null,709,0,701,710
0,20120920,701,712,700,700.20001,87128,6.10E+07,32,700.41998,916387,1298,5,6.01E+07,85830,27,-9,-1.27,709,0,null,null,700,0,699,715
0,20120921,715,715,700.09998,713.90002,33,23580.1,6,714.54999,22880,32,5,700.1,1,1,14.8,2.11,700.20001,0,null,null,715,0,700.099976,715
0,20120924,713,713,699,699.59998,198,138849.41,11,701.26001,58369.4,83,7,80480,115,4,-14.9,-2.09,713.90002,0,null,null,699,0,698,700
0,20120925,700,700,696,696.29999,294,205402,7,698.65002,105000,150,1,100402,144,6,-3.6,-0.51,699.59998,0,null,null,696,0,695.5,700
0,20120926,700,700,699.5,699.5,403,282090,5,699.97998,282090,403,5,0,0,0,3.2,0.46,696.29999,0,null,null,699.5,0,695.5,699.900024
0,20120927,699.5,699.90002,699.5,699.90002,642,449333.81,6,699.90002,449333.82,642,6,0,0,0,0.4,0.06,699.5,0,null,null,699.900024,0,695.5,699.900024
0,20120928,699,699,698,698.09998,54,37695.8,4,698.07001,36996.8,53,3,699,1,1,-1,-0.14,699.90002,0,null,null,698.900024,0,696,699
0,20121001,699,699,698,698.59998,282,196979.3,11,698.51001,111125.3,159,9,85854,123,2,-0.1,-0.01,698.09998,0,null,null,698,0,696.099976,698.900024
0,20121002,698,698.90002,696.09998,697,2642,1842049.75,12,697.21997,1634876.91,2345,6,207172.8,297,6,-1.6,-0.23,698.59998,0,null,null,697,0,696.099976,699
0,20121003,696.90002,697,670,675.20001,1318,891953.19,18,676.75,144269.4,207,10,725796.2,1080,8,0,0,697,0,null,null,697,0,676.099976,699
0,20121004,697,697,678,691.5,1286,885431,8,688.52002,751864,1089,5,133567,197,3,21.8,3.23,675.20001,0,null,null,697,0,678.5,700
0,20121008,697.20001,697.20001,685,685,437,303985.91,12,695.62,92800.8,134,8,211185.09,303,4,-12,-1.72,697,0,null,null,685,0,680,697.5
0,20121009,690,690,685,685,236,161934.91,13,686.15997,22074.9,32,5,139860,204,8,0,0,685,0,null,null,685,0,680.5,697.5
0,20121010,697.5,697.5,689,697.5,661,459347.5,4,694.92999,459347.5,661,4,0,0,0,12.5,1.82,685,0,null,null,697.5,0,685,697.5
0,20121011,697.5,700,697.40002,699.09998,11658,8132393.5,19,697.58002,7190405.2,10308,12,941988.42,1350,7,1.5,0.22,697.5,0,null,null,699,0,697.599976,700
0,20121012,699,699.79999,699,699,1445,1010055.87,8,699,699.8,1,1,1009356.1,1444,7,-0.1,-0.01,699.09998,0,null,null,699,0,697.599976,714.5
0,20121015,699,700,699,699,3216,2247989,12,699,429186,614,2,1818803,2602,10,0,0,699,0,null,null,699,0,697.599976,710
0,20121016,708,708.90002,699,708,407,284559.91,11,699.15997,5656.9,8,7,278903,399,4,9,1.29,699,0,null,null,708,0,685.099976,710
0,20121017,700,700,698,698.09998,105,73305,5,698.14002,1400,2,1,71905,103,4,-8,-1.13,708,0,null,null,700,0,685.099976,707.799988
0,20121018,700,700.09998,699,700,11936,8355199.5,16,700,797300.3,1139,8,7557899.1,10797,8,1.9,0.27,698.09998,0,null,null,700,0,686.099976,707.799988
0,20121019,705,707.70001,700,700,3930,2761837,12,702.76001,1561335.1,2215,6,1200502,1715,6,0,0,700,0,null,null,700,0,687,705
0,20121022,700,700,700,0,2023,1416100,4,700,0,0,0,1416100,2023,4,0,0,700,0,null,null,700,0,700,705
0,20121023,705,707,705,705,4061,2863084.75,18,705.02002,738919.6,1048,8,2124165.1,3013,10,5,0.71,700,0,null,null,705,0,702,707.799988
0,20121024,705,705,705,705,601,423705,5,705,0,0,0,423705,601,5,0,0,705,0,null,null,705,0,705,710
0,20121025,705,710,705,709.09998,1308,925423,13,707.51001,403280,568,5,522143,740,8,5,0.71,705,0,null,null,710,0,706,715
0,20121026,706.29999,710,706.20001,707.09998,13,9192.1,3,707.08002,2130,3,1,7062.1,10,2,0.9,0.13,709.09998,0,null,null,710,0,706,710
0,20121030,710,715,706,715,3013,2139223,5,710,2133575,3005,0,5648,8,0,7.9,1.12,707.09998,0,null,null,0,0,0,0
0,20121031,715,715,710,710.09998,146,103895,5,711.60999,33600,47,3,70295,99,2,-4.9,-0.69,715,0,null,null,710.099976,0,712,714
0,20121101,710.5,712,710.09998,711,9219,6554657.5,4,710.98999,16356.5,23,2,6538301.1,9196,2,0,0,710.09998,0,null,null,710.099976,0,707.200012,714
0,20121102,707.20001,710,706,710,14,9894.3,5,706.73999,2127.1,3,2,7767.2,11,3,-1,-0.14,711,0,null,null,710,0,700,712
0,20121105,704,704,700,703.29999,1460,1023836.5,7,701.26001,3520,5,1,1020316.5,1455,6,-6,-0.85,710,0,null,null,704,0,700,709
0,20121106,707.5,707.5,707.5,707.5,20,14150,1,707.5,14150,20,1,0,0,0,4.2,0.6,703.29999,0,null,null,707.5,0,700,709
0,20121109,707,707,707,707,7,4949,1,707,4949,7,1,0,0,0,-0.5,-0.07,707.5,0,null,null,707,0,677.099976,706
0,20121112,707.09998,715,707.09998,715,1004,711429,13,708.59003,669002.99,944,11,42426,60,2,8,1.13,707,1,null,null,715,0,712,715
0,20121114,715,715,712,714.09998,352,251365,5,714.10999,169455,237,3,81910,115,2,0,0,715,0,null,null,715,0,701,713
0,20121115,715,720,715,719.59998,2577,1845810,27,716.26001,1822898,2545,24,22912,32,3,1.9,0.27,714.09998,0,null,null,716,0,716,720
0,20121116,720,720,719,720,239,172075,9,719.97998,172075,239,9,0,0,0,0.4,0.06,719.59998,0,null,null,720,0,716,720
0,20121119,720,720,720,720,804,578880,11,720,578880,804,11,0,0,0,0,0,720,0,null,null,720,0,716,720
0,20121120,720,720,715,717.90002,9409,6731671.5,18,715.45001,626920.375,872,9,6104751,8537,9,0,0,720,0,null,null,720,0,701,720
0,20121121,704.09998,704.09998,704,704,1465,1031371.875,4,704.01001,0,0,0,1031371.875,1465,4,-13.9,-1.94,717.90002,0,null,null,704,0,706,720
0,20121122,708,710,708,710,210,148880,3,708.95001,148880,210,3,0,0,0,6,0.85,704,0,null,null,710,0,706,720
0,20121123,707,707,704,705.40002,24,16930,4,705.41998,1412,2,1,15518,22,3,-6,-0.85,710,0,null,null,704,0,705,718.5
0,20121126,705,705,704,704.09998,435,306306,7,704.15002,0,0,0,306306,435,7,-1.4,-0.2,705.40002,0,null,null,704,0,700,718.299988
0,20121128,715,715,704,704,9832,6921739,7,704,715,1,1,6921024,9831,6,-0.1,-0.01,704.09998,0,null,null,704,0,700,709
0,20121129,709,709,709,709,1,709,1,709,709,1,1,0,0,0,5,0.71,704,0,null,null,709,0,700,708
0,20121130,708,710,708,709,12137,8616386,6,709.92999,8310530,11705,3,305856,432,3,0,0,709,0,null,null,709,0,701,712
0,20121203,702,710,702,705,5956,4199038,10,705.01001,4067306,5769,6,131732,187,4,-4,-0.56,709,0,null,null,705,0,702.799988,712
0,20121204,705,707,704,705,321,226293.2969,9,704.96002,2120.300049,3,2,224173,318,7,0,0,705,0,null,null,705,0,702.799988,707
0,20121205,705,705,705,705,2749,1938045,11,705,1233045,1749,9,705000,1000,2,0,0,705,0,null,null,705,0,704.200012,707
0,20121206,705,711,705,707.20001,28315,2.01E+07,16,709.38001,1.80E+07,25360,12,2083687.5,2955,4,2,0.28,705,0,null,null,707,0,702.799988,710.5
0,20121207,710.5,711,710.5,711,4743,3371653.5,11,710.87,737288,1037,6,2634365.5,3706,5,3.8,0.54,707.20001,0,null,null,711,0,711,715
0,20121210,719,750,719,750,15348,1.14E+07,47,744.08002,1.07E+07,14404,36,702827.1875,944,11,39,5.49,711,0,null,null,750,0,731,754.900024
0,20121211,750,779,750,750,6848,5228167,83,763.46002,3516075,4612,39,1712091.75,2236,44,0.2,0.03,749.79999,0,null,null,750,0,732,770
0,20121212,750.09998,760,750,760,13392,1.01E+07,54,754.71002,1191841.25,1572,23,8915193,11820,31,0.3,0.04,759.70001,0,null,null,760,0,753.099976,760
0,20121213,760,800,760,800,130953,1.05E+08,72,798.09003,1.01E+08,125926,54,3859443.25,5027,18,40,5.26,760,0,null,null,800,0,765,800
0,20121214,799.90002,800,781.09998,799.79999,1551,1240237.25,26,799.64002,1215106.375,1519,19,25130.80078,32,7,-0.1,-0.01,799.90002,0,null,null,799.799988,0,783.5,795
0,20121217,795,800,795,800,17337,1.39E+07,24,799.28998,1.20E+07,14977,22,1876908,2360,2,4.7,0.59,795.29999,0,null,null,800,0,770,800
0,20121218,800,800,800,800,180,144000,2,800,144000,180,2,0,0,0,0.1,0.01,799.90002,0,null,null,800,0,790,800
0,20121219,800,800,795.29999,795.29999,7710,6132233,6,795.35999,80000,100,1,6052233,7610,5,-4.7,-0.59,800,0,null,null,795.299988,0,790,800
0,20121220,795,800,790,800,31406,2.50E+07,22,797.44,1.72E+07,21501,17,7886000,9905,5,4.7,0.59,795.29999,0,null,null,800,0,795.299988,805
0,20121221,800.09998,806.20001,800.09998,800.09998,21,16875.30078,3,803.59003,12874.79981,16,2,4000.5,5,1,0.1,0.01,800,0,null,null,800.099976,0,796,850
0,20121224,796,796,773,777.29999,45,35427.89844,10,787.28998,0,0,0,82580.89844,106,11,-22.8,-2.85,800.09998,0,null,null,777.299988,0,778.099976,820
0,20121226,800,800,800,800,85,68000,3,800,68000,85,3,0,0,0,22.7,2.92,777.29999,0,null,null,800,0,791.5,800
0,20121228,800,820,800,820,3620,2897259.75,10,800.34998,2893220,3615,8,4039.800049,5,2,20,2.5,800,0,null,null,820,0,795,820
0,20121231,820,830,819,830,5714,4687471,15,820.34998,4687471,5714,15,0,0,0,10.9,1.33,819.09998,1,null,null,830,0,815,838
0,20130102,830,835,820,835,1655,1374045,15,830.23999,1292045,1555,14,82000,100,1,5,0.6,830,0,null,null,835,0,815,835
0,20130103,830,849.5,830,849.5,8709,7310958.5,15,839.46997,7026328.5,8367,12,284630,342,3,17.3,2.08,832.20001,0,null,null,849.5,0,820,850
0,20130104,845,859,845,859,2144,1831237,26,854.12,1742837,2040,23,88400,104,3,18.9,2.25,840.09998,0,null,null,859,0,807,859
0,20130108,835,858,829,849,562,468198.4063,15,833.09003,46760,55,4,421438.4063,507,11,-10,-1.16,859,0,null,null,849,0,800.099976,849
0,20130109,845,859,845,859,9542,8104747.5,18,849.38001,8104747.5,9542,18,0,0,0,10,1.18,849,0,null,null,859,0,841,859
0,20130110,850,855,841,855,7400,6271917,17,847.56,5006212,5895,13,1265705,1505,4,5.6,0.66,849.40002,0,null,null,855,0,830,854.900024
0,20130111,850.90002,859,840,859,491,418333.8125,9,852,571005,666,12,126020,150,2,8.1,0.95,850.90002,0,null,null,859,0,830.599976,859
0,20130115,859,875,859,875,3750,3273930,22,873.04999,3166371,3626,17,107559,124,5,23,2.7,852,0,null,null,875,0,845,889.900024
0,20130116,875,950,875,900,63371,5.69E+07,52,898.59003,5.36E+07,59590,35,3354944.5,3781,17,25.1,2.87,874.90002,0,null,null,900,0,880,925
0,20130117,900,920,900,919,1603,1453425,19,906.69,966755,1063,12,486670,540,7,19.6,2.18,899.40002,0,null,null,919,0,905,920
0,20130118,915,915,861.09998,905,1510,1361868.875,27,901.90002,658518.125,729,15,703350.8125,781,12,-11.2,-1.22,916.20001,0,null,null,905,0,876,920
0,20130121,905,905,899.79999,899.90002,757,681624.3125,13,900.42999,588024.3125,653,10,93600,104,3,-3.7,-0.41,903.59998,0,null,null,899.900024,0,876.099976,900
0,20130122,876.29999,899.90002,876.20001,899.90002,35,30691.69922,6,876.90997,899.900024,1,1,29791.80078,34,5,0.1,0.01,899.79999,0,null,null,899.900024,0,876,900
0,20130124,876.90002,899.79999,876.90002,880,197,172959.7969,5,877.96997,429624.4063,478,2,328625.1875,370,6,3.1,0.35,876.90002,0,null,null,880,0,877.099976,899.900024
0,20130128,878.29999,880,864,878,1483,1290403.5,40,870.13001,115908.8984,132,9,1174494.625,1351,31,-3.3,-0.37,881.29999,0,null,null,878,0,864,899.900024
